open,high,low,close,volume,num_trades,taker_base_vol,taker_quote_vol,month,day,year
100103.50,100336.00,100103.40,100175.40,1557.299,25644,825.216,82718180.33860,12,11,2024
100175.30,100423.80,100091.30,100390.50,1332.467,23359,732.965,73532241.64220,12,11,2024
100390.60,100568.40,100295.10,100469.10,1173.786,22698,660.154,66324989.76680,12,11,2024
100469.10,100726.80,100415.10,100697.30,1306.054,22136,713.930,71842698.44630,12,11,2024
100697.20,100713.80,100360.00,100582.80,711.701,16191,256.615,25793625.75320,12,11,2024
100582.90,100769.00,100527.60,100746.00,578.049,14307,335.756,33796059.22080,12,11,2024
100746.00,100755.00,100450.00,100466.60,493.907,12595,204.222,20544159.99060,12,11,2024
100466.60,100466.60,100286.90,100370.40,683.685,13022,297.955,29903591.64690,12,11,2024
100370.40,100528.40,100370.00,100452.90,385.482,11242,182.167,18297797.16310,12,11,2024
100452.80,100560.00,100370.40,100497.40,625.947,10386,396.082,39804266.14120,12,11,2024
100497.40,100667.50,100473.30,100538.40,525.786,11656,319.306,32115449.17570,12,11,2024
100538.40,100563.50,100380.00,100486.20,401.585,11852,189.055,18996469.84930,12,11,2024
100486.10,100740.20,100472.30,100727.90,735.540,13989,505.872,50926373.53470,12,11,2024
100727.90,100751.40,100657.30,100743.90,550.011,12141,288.330,29037044.66710,12,11,2024
100744.00,100826.20,100688.60,100784.30,544.545,11209,341.932,34460544.07620,12,11,2024
100784.40,100863.90,100721.00,100839.80,480.009,9768,253.686,25573479.82700,12,11,2024
100839.80,101031.10,100834.70,101001.20,1629.635,18580,1104.130,111467700.43970,12,11,2024
101001.20,101090.00,100975.40,100979.50,707.383,13764,358.195,36185767.15350,12,11,2024
100979.60,101136.60,100899.80,101067.80,1179.331,21149,683.842,69113540.25340,12,11,2024
101067.00,101112.10,100994.00,101094.10,568.650,13767,255.598,25827856.82750,12,11,2024
101094.20,101390.50,101083.50,101346.00,2289.578,35264,1434.090,145214913.05180,12,11,2024
101346.70,101355.00,101219.30,101231.10,548.992,13869,195.718,19825377.08310,12,11,2024
101231.10,101231.20,101001.00,101152.10,810.123,17416,280.587,28366063.18610,12,11,2024
101152.00,101309.20,101055.70,101292.30,617.586,14635,286.741,29014831.97920,12,11,2024
101292.30,101310.40,101060.00,101262.80,509.507,13512,221.831,22449472.35040,12,11,2024
101262.80,101496.90,101216.10,101309.80,1138.952,20386,646.857,65576080.17830,12,11,2024
101309.70,101527.00,101187.00,101197.60,1160.370,21036,694.836,70468492.56240,12,11,2024
101197.60,101416.10,101166.10,101393.00,775.420,14772,294.441,29831902.28770,12,11,2024
101393.00,101574.00,101347.30,101556.50,945.577,17292,613.534,62281774.76730,12,11,2024
101556.60,101649.90,101305.20,101368.80,1234.107,24728,640.009,64984298.39700,12,11,2024
101368.80,101384.60,101233.70,101243.90,582.708,13170,232.641,23567164.07860,12,11,2024
101243.80,101424.80,101108.70,101249.00,1237.224,22970,643.699,65175873.20030,12,11,2024
101249.00,101262.90,101064.70,101127.70,824.174,16172,350.956,35504888.27740,12,11,2024
101127.60,101132.00,100875.00,100884.70,1227.831,17754,536.928,54215622.17970,12,11,2024
100884.70,100970.00,100855.30,100940.00,616.340,11634,318.898,32181588.99480,12,11,2024
100940.00,101020.30,100877.50,100918.70,387.929,9350,173.842,17551055.07150,12,11,2024
100918.80,100980.00,100844.60,100964.30,396.988,8787,233.429,23552274.90520,12,11,2024
100964.30,100964.30,100855.70,100943.90,212.114,6372,122.885,12399769.80290,12,11,2024
100944.00,101265.40,100921.50,101265.40,864.405,12223,579.033,58551561.32620,12,11,2024
101265.40,101436.00,101224.90,101294.40,618.439,11840,349.681,35430408.02980,12,11,2024
101294.40,101355.00,101259.80,101322.80,305.433,6437,157.376,15942818.24340,12,11,2024
101322.90,101449.70,101319.70,101435.60,284.021,7796,146.130,14816391.77550,12,11,2024
101435.70,101497.00,101337.70,101400.80,471.683,10357,269.640,27351311.79640,12,11,2024
101400.80,101510.10,101397.80,101491.20,368.269,7650,217.917,22113829.59260,12,11,2024
101491.20,101700.00,101491.10,101579.80,734.160,15217,390.062,39637186.15000,12,11,2024
101579.80,101880.00,101573.30,101812.20,1761.828,26732,1176.954,119796877.05950,12,11,2024
101812.20,101871.90,101502.90,101515.30,603.949,11736,166.673,16949806.36420,12,11,2024
101515.40,101585.80,101366.50,101395.70,665.494,12517,237.907,24137725.48870,12,11,2024
101395.70,101476.40,101352.30,101423.20,285.193,6237,141.740,14374573.83860,12,11,2024
101423.20,101599.00,101384.60,101475.30,320.322,7553,189.169,19196731.34380,12,11,2024
101475.30,101499.90,101335.90,101422.00,402.073,7119,140.428,14241169.19660,12,11,2024
101422.00,101422.00,101245.00,101269.00,299.877,7676,110.716,11216765.35390,12,11,2024
101269.00,101319.50,101183.60,101250.00,393.390,7617,167.248,16932453.01870,12,11,2024
101249.90,101311.60,101155.60,101280.60,267.256,6382,121.757,12327912.49300,12,11,2024
101280.50,101340.00,101160.80,101336.80,272.767,6726,142.752,14452555.31100,12,11,2024
101336.80,101416.40,101158.20,101188.10,451.357,8793,196.020,19865036.23810,12,11,2024
101188.10,101319.60,101184.00,101275.50,466.462,11903,285.196,28876887.27860,12,11,2024
101275.50,101329.60,101195.70,101289.30,257.854,8971,122.362,12390547.68840,12,11,2024
